"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.035624417E0,-1.955673780E0,-2.087814422E0,7.657646643E-1,2.961422719E0
2.045578417E0,-1.300217278E0,-1.479175406E0,8.707498133E-1,2.153306780E0
2.055533417E0,-6.977862507E-1,-7.535172325E-1,4.140570547E-1,1.107310759E0
2.065487417E0,1.283118850E0,-7.190736240E-1,-1.536450199E-1,1.478873778E0
2.075441417E0,1.844368522E0,6.389018655E-2,-1.570304847E-1,1.852143562E0
2.085395417E0,8.226699132E-1,-2.704021490E-1,-3.620373738E-1,9.386022417E-1
2.095349417E0,-3.836580384E-1,-2.796898663E-1,5.580412684E-1,7.326868151E-1
2.105303417E0,-3.315271872E-1,-5.466053206E-1,-1.605738974E-1,6.591446191E-1
2.115257417E0,3.411768472E-1,-5.886304289E-1,-8.337620813E-1,1.076125751E0
2.125212417E0,1.748543767E0,-4.273326463E-1,-2.248406446E-1,1.813993333E0
2.135166417E0,3.073441558E0,-3.950758964E-1,1.099249645E0,3.287929098E0
2.145120417E0,2.988462803E0,2.341634452E-2,2.342114509E0,3.796967030E0
2.155074417E0,2.473039514E0,9.052986717E-1,2.865332136E0,3.891737192E0
2.165028417E0,2.330146428E0,1.041908925E0,2.343714307E0,3.465278248E0
2.174982417E0,1.702685224E0,6.321079856E-1,1.001949053E0,2.074270808E0
2.184937417E0,1.249810771E0,1.095446616E-1,-2.486294202E-1,1.279001010E0
2.194891417E0,7.644936258E-1,-3.014187044E-1,-4.980658293E-1,9.609231548E-1
2.204845417E0,5.761197263E-1,-1.079559731E-1,8.373912653E-2,5.920985327E-1
2.214799417E0,4.960035163E-1,-4.813018620E-2,3.839667714E-1,6.290997413E-1
2.224753417E0,7.699742210E-1,-2.530598921E-1,3.416820467E-1,8.795716179E-1
2.234707417E0,1.467001503E0,-5.068454236E-1,1.513672370E-2,1.552164558E0
2.244661417E0,1.953285193E0,-7.918533325E-1,-5.615011024E-1,2.181201099E0
2.254616417E0,2.014762233E0,-7.043018031E-1,-8.309840691E-1,2.290380407E0
