"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.049056292E0,1.330732727E-1,1.092727661E-1,1.124162292E1,1.124294156E1
2.059012292E0,-6.900650024E-2,2.716850281E-1,1.199350937E1,1.199678464E1
2.068967292E0,-6.448590088E-1,1.491348724E0,1.178229858E1,1.189380192E1
2.078923292E0,-1.108744354E0,2.180665283E0,1.062280975E1,1.090085786E1
2.088879292E0,-1.032552795E0,2.416724396E0,9.353150024E0,9.715355756E0
2.098835292E0,-7.285350037E-1,2.799927521E0,8.409662018E0,8.893411754E0
2.108790292E0,-8.762777710E-1,3.449277191E0,7.783065033E0,8.558123461E0
2.118746292E0,-1.121318207E0,3.660637665E0,7.322472839E0,8.262943248E0
2.128702292E0,-1.150507507E0,3.744463348E0,7.085814972E0,8.096508328E0
2.138658292E0,-9.849517822E-1,4.057163086E0,6.934629364E0,8.094429364E0
2.148613292E0,-5.465135193E-1,4.491859131E0,6.791826324E0,8.161150673E0
2.158569292E0,4.101470947E-2,4.722828827E0,6.466702423E0,8.007810847E0
2.168525292E0,-1.248403931E-1,4.647535400E0,6.604865112E0,8.077091901E0
2.178481292E0,-5.650749207E-1,4.732857971E0,7.067403259E0,8.524520108E0
2.188436292E0,-9.367520142E-1,4.958139496E0,7.453899536E0,9.001181583E0
2.198392292E0,-1.132395172E0,5.116959229E0,7.692653046E0,9.308195392E0
2.208348292E0,-1.253343658E0,4.695884857E0,7.869884491E0,9.249718202E0
2.218304292E0,-1.083746338E0,5.295537872E0,7.896080017E0,9.568976284E0
2.228259292E0,-6.478527832E-1,5.533692627E0,8.902736664E0,1.050238961E1
2.238215292E0,-5.777984619E-2,5.096152496E0,1.000489471E1,1.122818004E1
2.248171292E0,1.637594604E-1,4.874014435E0,1.075543396E1,1.180941123E1
2.258127292E0,-4.822970581E-1,4.375251617E0,1.067056046E1,1.154280285E1
2.268082292E0,-1.715133362E0,3.902684326E0,9.798623657E0,1.068576871E1
2.278038292E0,-2.571352844E0,3.852837982E0,8.553812256E0,9.727482720E0
2.287994292E0,-2.708168335E0,4.106410675E0,7.392676849E0,8.879665273E0
2.297950292E0,-2.356100464E0,4.366719360E0,6.664590912E0,8.308803728E0
2.307905292E0,-1.774110718E0,4.643793182E0,6.614894257E0,8.274606334E0
2.317861292E0,-9.859996033E-1,4.547842712E0,7.028933258E0,8.429766978E0
2.327817292E0,-2.588117981E-1,3.922293549E0,7.420818329E0,8.397613643E0
2.337773292E0,1.242416382E-2,3.298989716E0,7.482939148E0,8.177888835E0
2.347728292E0,-2.469863892E-2,3.188070374E0,7.167545013E0,7.844622633E0
2.357684292E0,5.179229736E-2,3.437002716E0,6.392456818E0,7.258042042E0
2.367640292E0,3.088078308E-1,3.796255646E0,5.611081696E0,6.781678037E0
2.377596292E0,3.032693481E-1,3.840114441E0,4.768783264E0,6.130232054E0
2.387551292E0,-4.664300537E-1,3.728296967E0,3.855382690E0,5.383468302E0
2.397507292E0,-1.050814819E0,3.618724823E0,3.767814789E0,5.328771848E0
2.407463292E0,-1.159788208E0,3.470532990E0,4.372407532E0,5.701548521E0
2.417419292E0,-1.212478638E0,3.497476959E0,5.376369781E0,6.527465171E0
2.427374292E0,-8.870553589E-1,3.757186890E0,6.424490204E0,7.495158098E0
2.437330292E0,-3.891906738E-2,4.144132233E0,7.480843506E0,8.552097182E0
2.447286292E0,7.720944214E-1,4.688400421E0,8.464298401E0,9.706779884E0
2.457242292E0,9.267228699E-1,5.202730865E0,9.100475464E0,1.052358672E1
2.467197292E0,2.375559998E-1,5.150040436E0,9.403894501E0,1.072439188E1
2.477153292E0,-8.592132568E-1,5.094805298E0,1.015353561E1,1.139252272E1
2.487109292E0,-7.102729797E-1,5.788612518E0,1.243464203E1,1.373436729E1
2.497064292E0,9.346563721E-1,7.202572174E0,1.652144348E1,1.804740212E1
2.507020292E0,3.092419281E0,9.169032898E0,2.050945038E1,2.267756107E1
2.516976292E0,4.394411774E0,1.063523392E1,2.292123505E1,2.564765236E1
2.526932292E0,3.594924316E0,1.087024521E1,2.281645294E1,2.552795011E1
2.536887292E0,1.109792175E0,1.022448807E1,2.135489227E1,2.370238846E1
2.546843292E0,-1.138233032E0,8.889114990E0,1.973795471E1,2.167714917E1
2.556799292E0,-2.244582367E0,7.682025146E0,1.805695038E1,1.975107889E1
2.566755292E0,-2.781366119E0,7.510182495E0,1.663026718E1,1.845818586E1
2.576710292E0,-3.127147064E0,7.940687256E0,1.480271759E1,1.708666178E1
2.586666292E0,-3.353027344E0,8.468489685E0,1.307126816E1,1.593160887E1
2.596622292E0,-3.134781189E0,8.976383514E0,1.196716415E1,1.528448010E1
2.606578292E0,-2.809058533E0,8.954978027E0,1.059751236E1,1.415590723E1
2.616533292E0,-2.864293671E0,8.619974670E0,8.747509460E0,1.261059330E1
2.626489292E0,-2.519710236E0,8.527317352E0,7.230863342E0,1.146077945E1
