Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.745659083,-10.34361222,-1.842703528,4.152282082,9.6159536304
3.755678083,-10.13552619,-1.595059911,3.778499698,10.2714753719
3.765698083,-10.09178668,-1.228668555,3.502240978,10.70352798
3.775718083,-10.04638188,-0.9015699023,3.366239128,10.9682439522
3.785738083,-9.994489009,-0.7433936557,3.399967914,11.112071388
3.795758083,-9.966652755,-0.8103651787,3.491278618,11.13623079
3.805777083,-9.840463994,-1.076886823,3.506343677,11.052163537
3.815797083,-10.05649522,-1.546020337,3.300390708,10.945690913
3.825817083,-10.41113821,-2.137088616,3.046931744,10.869256746
3.835837083,-10.78558337,-2.805837886,2.704270289,10.851473234
3.845856083,-11.75386357,-3.40970879,2.193535882,10.965097010000001
3.855876083,-13.25302418,-3.865901247,1.556596927,11.260990418
3.865896083,-14.85375443,-4.337937318,0.9091145647,11.735816441
3.875916083,-16.28628484,-4.798578336,0.4510695644,12.370901963
3.885936083,-17.64010939,-5.175323212,0.3475327706,13.151281237000001
3.895955083,-18.61890522,-5.384712589,0.6852786179,14.031534095000001
3.905975083,-18.95088674,-5.473923558,1.270451442,14.957997713999998
3.915995083,-18.69226439,-5.459889071,1.755431203,15.843574861000002
3.926015083,-17.86925943,-5.349485453,2.01594074,16.614083978
3.936035083,-16.85355597,-5.291297472,2.109381877,17.246301425000002
3.946054083,-16.22402603,-5.203748866,1.889962771,17.717218681
3.956074083,-15.46207302,-4.861000872,1.348673154,17.954354511000002
3.966094083,-14.22874087,-4.416248785,0.6641475114,17.895576398
3.976114083,-13.03980663,-3.774907169,0.05949044913,17.554662028000003
3.986134083,-11.76177953,-3.057571922,-0.3087411726,16.931634183999996
3.996153083,-9.300639104,-2.417687432,-0.6833164385,15.955631605599999
4.006173083,-6.470913588,-1.633186681,-1.395700994,14.660804052
4.016193083,-3.850757543,-0.5035288829,-2.580445265,13.171841308999998
4.026213083,-1.334890097,0.8601701537,-4.129693118,11.7381476847
4.036232083,0.5894841224,2.323399326,-5.636511236,10.5716345603
4.046252083,1.893731301,3.234635845,-6.457602986,9.604028297700001
4.056272083,3.4597478,3.153142323,-6.171239108,8.7521821994
4.066292083,4.678118092,2.568871871,-2.671345494,7.8576940653
