Time (s),Absolute acceleration (m/s^2)
251.3062095,14.190196360196078
251.3161645,14.375621431862745
251.3261205,14.486691677921568
251.3360755,14.532628100470587
251.3460315,14.466376026352942
251.3559865,14.342328845392156
251.3659425,14.228341109313725
251.3758975,14.088590365882354
251.3858526,13.978023143235294
251.3958086,13.889201627705882
251.4057636,13.827077249784313
251.4157196,13.796472860254903
251.4256746,13.778878971176471
251.4356306,13.759927891156865
251.4455856,13.73515374217647
251.4555406,13.718311094921571
251.4654966,13.72230324454902
251.4754516,13.750123985098037
251.4854076,13.79876136907843
251.4953626,13.867799268156862
251.5053186,13.956919792705882
251.5152736,14.053066825568628
251.5252296,14.163055774078432
251.5351846,14.304059339
251.5451396,14.469387852294117
251.5550956,14.628471660352941
251.5650506,14.756653762901962
251.5750066,14.856842734666666
251.5849616,14.973232426431371
251.5949176,15.135911302509804
251.6048726,15.357360590941179
251.6148276,15.616103893294117
251.6247836,15.857647733882354
251.6347386,16.050307447215687
251.6446946,16.172189632117647
251.6546496,16.19917699133333
251.6646056,16.10728877937255
251.6745606,15.89891614172549
251.6845166,15.609901680352941
251.6944716,15.284539981137256
251.7044266,14.949978122313725
251.7143826,14.638220651039214
251.7243376,14.428084847411764
251.7342936,14.34395272654902
251.7442486,14.352417359647058
251.7542046,14.414192831960785
251.7641596,14.492775479862747
251.7741156,14.5121293202549
251.7840706,14.419037225411765
251.7940256,14.264955710450979
251.8039816,14.072518371
251.8139366,13.873529701
251.8238926,13.698798029862745
251.8338476,13.560023547
251.8438036,13.459867261666666
251.8537586,13.454135296235293
251.8637136,13.488296748960783
251.8736696,13.502543828137254
251.8836246,13.548969042549018
251.8935806,13.581382126000001
251.9035356,13.613005497235294
251.9134916,13.647276358392157
251.9234466,13.684989129039215
251.9334026,13.733769584196079
251.9433576,13.795363267019606
251.9533126,13.873885509058825
251.9632686,13.967982682196077
251.9732236,14.06383992445098
251.9831796,14.148577151274512
251.9931346,14.227403998921568
252.0030906,14.317466161392156
252.0130456,14.448529062058824
252.0230016,14.661187408745098
252.0329566,14.955417634098039
252.0429116,15.273991899392156
